x,y,z,orientation,qx,qy,qz,qw,success
0.26,-0.04,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,-0.04,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.0,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.04,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.26,0.08,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.08,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,-0.04,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.0,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.04,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.03,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.05,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.07,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.09,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.11,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.13,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.15,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.17,tilt-75,0.793,0.0,-0.609,0.0,0
0.28,0.08,0.19,tilt-75,0.793,0.0,-0.609,0.0,0
0.12,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.12,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.12,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.14,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.14,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.16,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.16,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,1
0.18,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.18,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.2,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.22,0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.08,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,-0.04,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.07,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.09,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.11,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.13,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.15,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.17,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.0,0.19,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.04,0.03,tilt-55,0.891,0.0,-0.454,0.0,0
0.24,0.04,0.05,tilt-55,0.891,0.0,-0.454,0.0,0
