x,y,z,roll,pitch,yaw,reachable,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.2,0.05,0.1,0.0,0.7854,0.0,1,-0.004243180257159254,-1.8822727121705891,0.6963019883050462,-1.429988125824594,1.5591658039436138,2.8818069569730254
0.2,0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.14,0.0,0.0,0.0,1,-0.0038527632355898913,-1.944760875564508,0.9324803575432923,-1.0027541051171345,1.5617026993560452,2.6973376980625576
0.22,0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.18,0.0,0.0,0.0,1,-0.003982080802946402,-0.9925177864699669,-0.6016764233666281,-0.5387340641608777,1.5610881521214683,2.5794392545898446
0.22,0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.1,0.0,0.0,0.0,1,-0.0035590984086327064,-1.7961915705270979,0.15791241782451643,-0.3513370112272198,1.5618052231952089,2.722763340587616
0.24,0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.14,0.0,0.0,0.0,1,-0.0034896959364400845,-1.3608773584764347,-0.37515090903259857,-0.22923575839191118,1.5619003516569885,2.7470979480752824
0.24,0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
